"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.956392903E1,-8.434699476E-2,1.399801224E-1,9.791430473E0,9.792794267E0
1.956639252E1,-9.870393574E-2,1.208375469E-1,9.801001549E0,9.802243393E0
1.956885601E1,-9.870393574E-2,1.351944804E-1,9.791430473E0,9.792861213E0
1.957131955E1,-9.391828626E-2,1.112662554E-1,9.781859398E0,9.782943019E0
1.957378304E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.957624653E1,-8.913264424E-2,1.256231815E-1,9.810572624E0,9.811781746E0
1.957871002E1,-8.913264424E-2,1.208375469E-1,9.801001549E0,9.802151687E0
1.958117351E1,-9.870393574E-2,1.208375469E-1,9.791430473E0,9.792673531E0
1.958363700E1,-8.913264424E-2,1.351944804E-1,9.796216011E0,9.797554303E0
1.958610054E1,-8.913264424E-2,1.399801224E-1,9.791430473E0,9.792836656E0
1.958856403E1,-9.391828626E-2,1.351944804E-1,9.777072906E0,9.778458611E0
1.959102752E1,-8.913264424E-2,1.351944804E-1,9.786644936E0,9.787984536E0
1.959349101E1,-8.434699476E-2,1.351944804E-1,9.796216011E0,9.797511934E0
1.959595450E1,-9.391828626E-2,1.304088384E-1,9.801001549E0,9.802319035E0
1.959841798E1,-8.913264424E-2,1.208375469E-1,9.791430473E0,9.792581736E0
1.960088153E1,-9.391828626E-2,1.304088384E-1,9.796216011E0,9.797534141E0
1.960334502E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.960580851E1,-9.391828626E-2,1.208375469E-1,9.801001549E0,9.802196372E0
1.960827200E1,-9.391828626E-2,1.351944804E-1,9.791430473E0,9.792814146E0
1.961073549E1,-1.082752272E-1,1.256231815E-1,9.805787086E0,9.807189459E0
1.961319897E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.961566252E1,-8.913264424E-2,1.351944804E-1,9.801001549E0,9.802339187E0
1.961812601E1,-8.913264424E-2,1.208375469E-1,9.791430473E0,9.792581736E0
1.962058950E1,-9.391828626E-2,1.351944804E-1,9.810572624E0,9.811953598E0
1.962305298E1,-8.434699476E-2,1.399801224E-1,9.805787086E0,9.807148884E0
1.962551647E1,-7.956135273E-2,1.256231815E-1,9.796216011E0,9.797344504E0
1.962797996E1,-9.391828626E-2,1.351944804E-1,9.805787086E0,9.807168734E0
1.963044351E1,-9.391828626E-2,1.501496136E-1,9.805787086E0,9.807386295E0
1.963290700E1,-8.913264424E-2,1.208375469E-1,9.791430473E0,9.792581736E0
1.963537049E1,-8.434699476E-2,1.351944804E-1,9.796216011E0,9.797511934E0
1.963783397E1,-9.391828626E-2,1.351944804E-1,9.805787086E0,9.807168734E0
1.964029746E1,-8.434699476E-2,1.304088384E-1,9.786644936E0,9.787877195E0
1.964276095E1,-8.434699476E-2,1.160518974E-1,9.791430473E0,9.792481461E0
1.964522450E1,-9.870393574E-2,1.399801224E-1,9.791430473E0,9.792928449E0
1.964768798E1,-1.082752272E-1,1.351944804E-1,9.791430473E0,9.792962360E0
1.965015147E1,-9.870393574E-2,1.399801224E-1,9.796216011E0,9.797713255E0
1.965261496E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.965507845E1,-9.870393574E-2,1.256231815E-1,9.791430473E0,9.792733753E0
1.965754194E1,-8.434699476E-2,1.256231815E-1,9.805787086E0,9.806954470E0
1.966000549E1,-9.870393574E-2,1.304088384E-1,9.786644936E0,9.788011444E0
1.966246897E1,-1.082752272E-1,1.256231815E-1,9.801001549E0,9.802404606E0
1.966493246E1,-8.913264424E-2,1.160518974E-1,9.791430473E0,9.792523852E0
1.966739595E1,-7.956135273E-2,1.399801224E-1,9.791430473E0,9.792754217E0
1.966985944E1,-8.434699476E-2,1.256231815E-1,9.791430473E0,9.792599569E0
1.967232293E1,-9.391828626E-2,1.304088384E-1,9.796216011E0,9.797534141E0
1.967478642E1,-8.913264424E-2,1.304088384E-1,9.805787086E0,9.807059268E0
1.967724996E1,-9.391828626E-2,1.256231815E-1,9.796216011E0,9.797471611E0
1.967971345E1,-8.434699476E-2,1.256231815E-1,9.791430473E0,9.792599569E0
1.968217694E1,-8.434699476E-2,1.304088384E-1,9.786644936E0,9.787877195E0
1.968464043E1,-8.434699476E-2,1.304088384E-1,9.796216011E0,9.797447066E0
1.968710392E1,-8.913264424E-2,1.304088384E-1,9.791430473E0,9.792704520E0
1.968956741E1,-9.391828626E-2,1.208375469E-1,9.805787086E0,9.806981327E0
1.969203095E1,-8.434699476E-2,1.256231815E-1,9.801001549E0,9.802169503E0
1.969449444E1,-1.034895778E-1,1.351944804E-1,9.777072906E0,9.778555224E0
1.969695793E1,-8.913264424E-2,1.304088384E-1,9.801001549E0,9.802274351E0
1.969942142E1,-8.913264424E-2,1.256231815E-1,9.791430473E0,9.792641958E0
1.970188491E1,-1.082752272E-1,1.399801224E-1,9.796216011E0,9.797814353E0
1.970434840E1,-9.391828626E-2,1.304088384E-1,9.786644936E0,9.787964355E0
1.970681194E1,-8.434699476E-2,1.304088384E-1,9.796216011E0,9.797447066E0
1.970927543E1,-9.870393574E-2,1.304088384E-1,9.791430473E0,9.792796314E0
1.971173892E1,-9.870393574E-2,1.304088384E-1,9.791430473E0,9.792796314E0
1.971420241E1,-8.913264424E-2,1.501496136E-1,9.791430473E0,9.792987300E0
1.971666590E1,-8.913264424E-2,1.351944804E-1,9.791430473E0,9.792769419E0
1.971912939E1,-8.434699476E-2,1.304088384E-1,9.796216011E0,9.797447066E0
1.972159293E1,-1.034895778E-1,1.351944804E-1,9.801001549E0,9.802480247E0
1.972405642E1,-9.870393574E-2,1.351944804E-1,9.801001549E0,9.802430891E0
1.972651991E1,-9.391828626E-2,1.399801224E-1,9.786644936E0,9.788096555E0
1.972898340E1,-9.870393574E-2,1.304088384E-1,9.805787086E0,9.807150928E0
1.973144689E1,-9.391828626E-2,1.208375469E-1,9.801001549E0,9.802196372E0
1.973391038E1,-8.434699476E-2,1.256231815E-1,9.791430473E0,9.792599569E0
1.973637392E1,-9.870393574E-2,1.160518974E-1,9.791430473E0,9.792615648E0
1.973883741E1,-9.870393574E-2,1.208375469E-1,9.796216011E0,9.797458462E0
1.974130090E1,-9.391828626E-2,1.304088384E-1,9.805787086E0,9.807103930E0
1.974376439E1,-9.391828626E-2,1.208375469E-1,9.791430473E0,9.792626464E0
1.974622788E1,-1.034895778E-1,1.256231815E-1,9.801001549E0,9.802352913E0
1.974869137E1,-9.391828626E-2,1.256231815E-1,9.801001549E0,9.802256535E0
1.975115491E1,-9.870393574E-2,1.304088384E-1,9.786644936E0,9.788011444E0
1.975361840E1,-9.870393574E-2,1.208375469E-1,9.801001549E0,9.802243393E0
1.975608189E1,-9.870393574E-2,1.208375469E-1,9.772287369E0,9.773532862E0
1.975854538E1,-7.956135273E-2,1.256231815E-1,9.796216011E0,9.797344504E0
1.976100887E1,-8.434699476E-2,1.304088384E-1,9.805787086E0,9.807016940E0
1.976347236E1,-9.391828626E-2,1.304088384E-1,9.791430473E0,9.792749247E0
1.976593590E1,-1.034895778E-1,1.351944804E-1,9.796216011E0,9.797695432E0
1.976839939E1,-9.391828626E-2,1.208375469E-1,9.796216011E0,9.797411418E0
1.977086288E1,-1.130608693E-1,1.304088384E-1,9.796216011E0,9.797736339E0
1.977332637E1,-8.913264424E-2,1.453639716E-1,9.801001549E0,9.802484719E0
1.977578986E1,-9.870393574E-2,1.351944804E-1,9.786644936E0,9.788076374E0
1.977825335E1,-8.913264424E-2,1.256231815E-1,9.801001549E0,9.802211851E0
1.978071684E1,-7.956135273E-2,1.208375469E-1,9.805787086E0,9.806854343E0
1.978318038E1,-9.870393574E-2,1.208375469E-1,9.796216011E0,9.797458462E0
1.978564387E1,-9.870393574E-2,1.160518974E-1,9.786644936E0,9.787830689E0
1.978810736E1,-9.391828626E-2,1.256231815E-1,9.791430473E0,9.792686687E0
1.979057085E1,-7.956135273E-2,1.304088384E-1,9.801001549E0,9.802191991E0
1.979303434E1,-1.034895778E-1,1.304088384E-1,9.805787086E0,9.807200260E0
1.979549788E1,-9.870393574E-2,1.453639716E-1,9.796216011E0,9.797791654E0
1.979796137E1,-1.082752272E-1,1.256231815E-1,9.796216011E0,9.797619754E0
1.980042486E1,-8.434699476E-2,1.351944804E-1,9.796216011E0,9.797511934E0
1.980288835E1,-9.391828626E-2,1.208375469E-1,9.796216011E0,9.797411418E0
1.980535184E1,-8.913264424E-2,1.208375469E-1,9.801001549E0,9.802151687E0
1.980781533E1,-8.913264424E-2,1.304088384E-1,9.805787086E0,9.807059268E0
1.981027887E1,-7.956135273E-2,1.208375469E-1,9.786644936E0,9.787714280E0
1.981274236E1,-1.034895778E-1,1.304088384E-1,9.796216011E0,9.797630565E0
1.981520585E1,-9.391828626E-2,1.208375469E-1,9.805787086E0,9.806981327E0
1.981766934E1,-9.391828626E-2,1.399801224E-1,9.801001549E0,9.802451042E0
1.982013283E1,-8.913264424E-2,1.304088384E-1,9.796216011E0,9.797489435E0
1.982259632E1,-8.434699476E-2,1.399801224E-1,9.801001549E0,9.802364011E0
1.982505981E1,-1.130608693E-1,1.304088384E-1,9.805787086E0,9.807305930E0
1.982752335E1,-9.391828626E-2,1.256231815E-1,9.796216011E0,9.797471611E0
1.982998684E1,-9.870393574E-2,1.351944804E-1,9.786644936E0,9.788076374E0
1.983245033E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.983491382E1,-8.913264424E-2,1.256231815E-1,9.791430473E0,9.792641958E0
1.983737731E1,-8.434699476E-2,1.399801224E-1,9.796216011E0,9.797579139E0
1.983984080E1,-9.870393574E-2,1.399801224E-1,9.796216011E0,9.797713255E0
1.984230434E1,-9.391828626E-2,1.399801224E-1,9.801001549E0,9.802451042E0
1.984476783E1,-9.391828626E-2,1.399801224E-1,9.801001549E0,9.802451042E0
1.984723132E1,-7.956135273E-2,1.256231815E-1,9.805787086E0,9.806914478E0
1.984969481E1,-9.870393574E-2,1.453639716E-1,9.805787086E0,9.807361191E0
1.985215830E1,-8.913264424E-2,1.112662554E-1,9.791430473E0,9.792468306E0
1.985462179E1,-1.034895778E-1,1.160518974E-1,9.801001549E0,9.802234923E0
1.985708533E1,-8.434699476E-2,1.351944804E-1,9.805787086E0,9.807081745E0
1.985954882E1,-9.391828626E-2,1.351944804E-1,9.815358162E0,9.816738462E0
1.986201231E1,-9.870393574E-2,1.208375469E-1,9.801001549E0,9.802243393E0
1.986447580E1,-9.391828626E-2,1.160518974E-1,9.805787086E0,9.806923527E0
1.986693929E1,-9.870393574E-2,1.256231815E-1,9.796216011E0,9.797518655E0
1.986940278E1,-8.434699476E-2,1.112662554E-1,9.791430473E0,9.792425915E0
1.987186632E1,-8.434699476E-2,1.160518974E-1,9.796216011E0,9.797266486E0
1.987432981E1,-8.913264424E-2,1.160518974E-1,9.796216011E0,9.797308855E0
1.987679330E1,-8.434699476E-2,1.304088384E-1,9.796216011E0,9.797447066E0
1.987925679E1,-9.870393574E-2,1.160518974E-1,9.810572624E0,9.811755486E0
1.988172028E1,-8.434699476E-2,1.160518974E-1,9.801001549E0,9.802051511E0
1.988418377E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.988664731E1,-8.913264424E-2,1.256231815E-1,9.805787086E0,9.806996798E0
1.988911080E1,-8.913264424E-2,1.501496136E-1,9.796216011E0,9.797772077E0
1.989157429E1,-8.913264424E-2,1.351944804E-1,9.791430473E0,9.792769419E0
1.989403778E1,-8.913264424E-2,1.160518974E-1,9.815358162E0,9.816448875E0
1.989650127E1,-8.913264424E-2,1.304088384E-1,9.791430473E0,9.792704520E0
1.989896476E1,-8.913264424E-2,1.256231815E-1,9.786644936E0,9.787857013E0
1.990142830E1,-9.391828626E-2,1.256231815E-1,9.786644936E0,9.787901763E0
1.990389179E1,-1.034895778E-1,1.351944804E-1,9.810572624E0,9.812049880E0
1.990635528E1,-9.391828626E-2,1.208375469E-1,9.786644936E0,9.787841511E0
1.990881877E1,-7.956135273E-2,1.304088384E-1,9.796216011E0,9.797407035E0
1.991128226E1,-9.391828626E-2,1.256231815E-1,9.796216011E0,9.797471611E0
1.991374574E1,-8.913264424E-2,1.208375469E-1,9.796216011E0,9.797366711E0
1.991620929E1,-7.956135273E-2,1.256231815E-1,9.772287369E0,9.773418625E0
1.991867278E1,-8.913264424E-2,1.160518974E-1,9.791430473E0,9.792523852E0
1.992113627E1,-8.913264424E-2,1.208375469E-1,9.791430473E0,9.792581736E0
1.992359976E1,-9.870393574E-2,1.112662554E-1,9.791430473E0,9.792560102E0
1.992606324E1,-9.391828626E-2,1.351944804E-1,9.791430473E0,9.792814146E0
1.992852674E1,-8.913264424E-2,1.351944804E-1,9.801001549E0,9.802339187E0
1.993099022E1,-8.913264424E-2,1.256231815E-1,9.801001549E0,9.802211851E0
1.993345377E1,-7.956135273E-2,1.304088384E-1,9.810572624E0,9.811761905E0
1.993591726E1,-8.434699476E-2,1.256231815E-1,9.801001549E0,9.802169503E0
1.993838074E1,-1.082752272E-1,1.304088384E-1,9.791430473E0,9.792897462E0
1.994084424E1,-9.870393574E-2,1.256231815E-1,9.796216011E0,9.797518655E0
1.994330772E1,-9.391828626E-2,1.160518974E-1,9.786644936E0,9.787783599E0
1.994577127E1,-8.913264424E-2,1.399801224E-1,9.791430473E0,9.792836656E0
1.994823476E1,-9.391828626E-2,1.351944804E-1,9.801001549E0,9.802383871E0
1.995069824E1,-9.870393574E-2,1.304088384E-1,9.786644936E0,9.788011444E0
1.995316174E1,-8.434699476E-2,1.256231815E-1,9.810572624E0,9.811739439E0
1.995562522E1,-9.391828626E-2,1.304088384E-1,9.805787086E0,9.807103930E0
1.995808871E1,-9.391828626E-2,1.453639716E-1,9.805787086E0,9.807314195E0
1.996055220E1,-9.391828626E-2,1.208375469E-1,9.791430473E0,9.792626464E0
1.996301574E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.996547924E1,-9.391828626E-2,1.351944804E-1,9.810572624E0,9.811953598E0
1.996794272E1,-8.913264424E-2,1.304088384E-1,9.796216011E0,9.797489435E0
1.997040621E1,-8.913264424E-2,1.256231815E-1,9.791430473E0,9.792641958E0
1.997286970E1,-9.391828626E-2,1.256231815E-1,9.796216011E0,9.797471611E0
1.997533319E1,-9.870393574E-2,1.256231815E-1,9.801001549E0,9.802303556E0
1.997779674E1,-9.391828626E-2,1.304088384E-1,9.810572624E0,9.811888826E0
1.998026022E1,-9.870393574E-2,1.399801224E-1,9.796216011E0,9.797713255E0
1.998272371E1,-1.034895778E-1,1.304088384E-1,9.786644936E0,9.788060873E0
1.998518720E1,-9.391828626E-2,1.453639716E-1,9.786644936E0,9.788175030E0
1.998765069E1,-8.913264424E-2,1.256231815E-1,9.815358162E0,9.816566694E0
1.999011418E1,-9.391828626E-2,1.256231815E-1,9.801001549E0,9.802256535E0
1.999257772E1,-1.034895778E-1,1.304088384E-1,9.791430473E0,9.792845719E0
1.999504121E1,-1.034895778E-1,1.351944804E-1,9.796216011E0,9.797695432E0
1.999750470E1,-8.913264424E-2,1.351944804E-1,9.786644936E0,9.787984536E0
1.999996819E1,-8.434699476E-2,1.351944804E-1,9.796216011E0,9.797511934E0
2.000243168E1,-7.956135273E-2,1.160518974E-1,9.791430473E0,9.792441410E0
2.000489517E1,-9.391828626E-2,1.256231815E-1,9.791430473E0,9.792686687E0
2.000735871E1,-8.913264424E-2,1.160518974E-1,9.791430473E0,9.792523852E0
2.000982220E1,-9.870393574E-2,1.304088384E-1,9.786644936E0,9.788011444E0
2.001228569E1,-9.870393574E-2,1.256231815E-1,9.801001549E0,9.802303556E0
2.001474918E1,-8.913264424E-2,1.501496136E-1,9.810572624E0,9.812126413E0
2.001721267E1,-9.870393574E-2,1.304088384E-1,9.810572624E0,9.811935800E0
2.001967616E1,-1.034895778E-1,1.304088384E-1,9.815358162E0,9.816769958E0
2.002213965E1,-9.391828626E-2,1.399801224E-1,9.786644936E0,9.788096555E0
2.002460319E1,-1.034895778E-1,1.208375469E-1,9.801001549E0,9.802292750E0
2.002706668E1,-8.913264424E-2,1.351944804E-1,9.796216011E0,9.797554303E0
2.002953017E1,-1.034895778E-1,1.304088384E-1,9.796216011E0,9.797630565E0
2.003199366E1,-9.870393574E-2,1.399801224E-1,9.796216011E0,9.797713255E0
2.003445715E1,-1.034895778E-1,1.453639716E-1,9.791430473E0,9.793056290E0
2.003692064E1,-9.870393574E-2,1.304088384E-1,9.791430473E0,9.792796314E0
2.003938418E1,-1.034895778E-1,1.351944804E-1,9.796216011E0,9.797695432E0
2.004184767E1,-1.082752272E-1,1.256231815E-1,9.796216011E0,9.797619754E0
2.004431116E1,-8.434699476E-2,1.256231815E-1,9.796216011E0,9.797384535E0
2.004677465E1,-1.034895778E-1,1.208375469E-1,9.805787086E0,9.807077658E0
2.004923814E1,-9.870393574E-2,1.256231815E-1,9.801001549E0,9.802303556E0
2.005170163E1,-8.913264424E-2,1.208375469E-1,9.791430473E0,9.792581736E0
2.005416512E1,-9.391828626E-2,1.208375469E-1,9.801001549E0,9.802196372E0
2.005662866E1,-9.870393574E-2,1.399801224E-1,9.805787086E0,9.807282870E0
2.005909215E1,-8.913264424E-2,1.351944804E-1,9.791430473E0,9.792769419E0
2.006155564E1,-9.870393574E-2,1.399801224E-1,9.791430473E0,9.792928449E0
2.006401913E1,-9.391828626E-2,1.256231815E-1,9.781859398E0,9.783116840E0
2.006648262E1,-9.870393574E-2,1.304088384E-1,9.791430473E0,9.792796314E0
2.006894611E1,-7.956135273E-2,1.399801224E-1,9.796216011E0,9.797539108E0
2.007140965E1,-8.913264424E-2,1.256231815E-1,9.791430473E0,9.792641958E0
2.007387314E1,-9.870393574E-2,1.304088384E-1,9.810572624E0,9.811935800E0
2.007633663E1,-8.434699476E-2,1.501496136E-1,9.791430473E0,9.792944911E0
2.007880012E1,-8.434699476E-2,1.208375469E-1,9.791430473E0,9.792539346E0
2.008126361E1,-1.034895778E-1,1.304088384E-1,9.796216011E0,9.797630565E0
2.008372710E1,-9.870393574E-2,1.304088384E-1,9.791430473E0,9.792796314E0
2.008619064E1,-1.034895778E-1,1.208375469E-1,9.791430473E0,9.792722937E0
2.008865413E1,-9.870393574E-2,1.256231815E-1,9.801001549E0,9.802303556E0
2.009111762E1,-9.391828626E-2,1.304088384E-1,9.815358162E0,9.816673722E0
2.009358111E1,-9.870393574E-2,1.208375469E-1,9.805787086E0,9.807028325E0
2.009604460E1,-7.956135273E-2,1.351944804E-1,9.801001549E0,9.802256828E0
2.009850809E1,-8.434699476E-2,1.304088384E-1,9.781859398E0,9.783092260E0
2.010097158E1,-9.870393574E-2,1.256231815E-1,9.805787086E0,9.807088459E0
2.010343512E1,-8.913264424E-2,1.351944804E-1,9.805787086E0,9.807124072E0
2.010589861E1,-9.870393574E-2,1.160518974E-1,9.801001549E0,9.802185566E0
2.010836210E1,-7.477571070E-2,1.160518974E-1,9.801001549E0,9.801973822E0
2.011082559E1,-8.913264424E-2,1.304088384E-1,9.786644936E0,9.787919605E0
2.011328908E1,-9.391828626E-2,1.351944804E-1,9.791430473E0,9.792814146E0
2.011575262E1,-7.477571070E-2,1.304088384E-1,9.805787086E0,9.806939291E0
2.011821611E1,-9.870393574E-2,1.208375469E-1,9.801001549E0,9.802243393E0
2.012067960E1,-1.082752272E-1,1.256231815E-1,9.791430473E0,9.792834902E0
2.012314309E1,-9.391828626E-2,1.160518974E-1,9.791430473E0,9.792568580E0
2.012560658E1,-8.913264424E-2,1.351944804E-1,9.805787086E0,9.807124072E0
2.012807007E1,-9.870393574E-2,1.399801224E-1,9.810572624E0,9.812067678E0
2.013053361E1,-8.913264424E-2,1.304088384E-1,9.796216011E0,9.797489435E0
2.013299710E1,-6.520441920E-2,1.208375469E-1,9.791430473E0,9.792393172E0
2.013546059E1,-8.434699476E-2,1.453639716E-1,9.796216011E0,9.797657538E0
2.013792408E1,-9.870393574E-2,1.399801224E-1,9.801001549E0,9.802498062E0
2.014038757E1,-1.034895778E-1,1.256231815E-1,9.815358162E0,9.816707550E0
2.014285106E1,-7.956135273E-2,1.304088384E-1,9.791430473E0,9.792622079E0
2.014531455E1,-8.913264424E-2,1.304088384E-1,9.796216011E0,9.797489435E0
2.014777809E1,-9.391828626E-2,1.256231815E-1,9.796216011E0,9.797471611E0
2.015024158E1,-1.082752272E-1,1.351944804E-1,9.810572624E0,9.812101522E0
2.015270507E1,-1.130608693E-1,1.399801224E-1,9.820143700E0,9.821792071E0
2.015516856E1,-9.391828626E-2,1.304088384E-1,9.796216011E0,9.797534141E0
2.015763205E1,-1.130608693E-1,1.304088384E-1,9.801001549E0,9.802521134E0
2.016009554E1,-9.870393574E-2,1.304088384E-1,9.796216011E0,9.797581185E0
2.016255903E1,-9.870393574E-2,1.208375469E-1,9.801001549E0,9.802243393E0
2.016502257E1,-8.913264424E-2,1.351944804E-1,9.801001549E0,9.802339187E0
2.016748606E1,-7.477571070E-2,1.256231815E-1,9.796216011E0,9.797306810E0
2.016994955E1,-9.391828626E-2,1.304088384E-1,9.810572624E0,9.811888826E0
2.017241304E1,-8.913264424E-2,1.399801224E-1,9.777072906E0,9.778481154E0
2.017487653E1,-9.870393574E-2,1.351944804E-1,9.801001549E0,9.802430891E0
2.017734002E1,-9.391828626E-2,1.304088384E-1,9.791430473E0,9.792749247E0
2.017980356E1,-9.391828626E-2,1.256231815E-1,9.791430473E0,9.792686687E0
2.018226705E1,-8.913264424E-2,1.208375469E-1,9.772287369E0,9.773440886E0
2.018473054E1,-1.034895778E-1,1.208375469E-1,9.801001549E0,9.802292750E0
2.018719403E1,-8.913264424E-2,1.304088384E-1,9.796216011E0,9.797489435E0
2.018965752E1,-7.956135273E-2,1.351944804E-1,9.810572624E0,9.811826679E0
2.019212101E1,-7.956135273E-2,1.256231815E-1,9.796216011E0,9.797344504E0
2.019458455E1,-8.913264424E-2,1.304088384E-1,9.791430473E0,9.792704520E0
2.019704804E1,-9.870393574E-2,1.351944804E-1,9.801001549E0,9.802430891E0
2.019951153E1,-9.391828626E-2,1.453639716E-1,9.801001549E0,9.802529403E0
2.020197502E1,-9.870393574E-2,1.304088384E-1,9.786644936E0,9.788011444E0
2.020443851E1,-8.913264424E-2,1.399801224E-1,9.791430473E0,9.792836656E0
2.020690205E1,-8.913264424E-2,1.256231815E-1,9.810572624E0,9.811781746E0
2.020936554E1,-8.913264424E-2,1.304088384E-1,9.791430473E0,9.792704520E0
2.021182903E1,-9.870393574E-2,1.208375469E-1,9.796216011E0,9.797458462E0
2.021429252E1,-8.913264424E-2,1.208375469E-1,9.810572624E0,9.811721641E0
2.021675601E1,-9.391828626E-2,1.304088384E-1,9.801001549E0,9.802319035E0
2.021921950E1,-6.999006122E-2,1.208375469E-1,9.805787086E0,9.806781363E0
2.022168298E1,-9.391828626E-2,1.304088384E-1,9.796216011E0,9.797534141E0
2.022414653E1,-8.913264424E-2,1.256231815E-1,9.796216011E0,9.797426904E0
2.022661002E1,-9.391828626E-2,1.453639716E-1,9.786644936E0,9.788175030E0
2.022907351E1,-9.391828626E-2,1.256231815E-1,9.791430473E0,9.792686687E0
2.023153700E1,-8.913264424E-2,1.399801224E-1,9.801001549E0,9.802406359E0
2.023400049E1,-9.391828626E-2,1.160518974E-1,9.796216011E0,9.797353562E0
2.023646397E1,-9.870393574E-2,1.256231815E-1,9.801001549E0,9.802303556E0
2.023892752E1,-9.870393574E-2,1.351944804E-1,9.786644936E0,9.788076374E0
2.024139101E1,-1.034895778E-1,1.256231815E-1,9.801001549E0,9.802352913E0
2.024385450E1,-8.913264424E-2,1.399801224E-1,9.791430473E0,9.792836656E0
2.024631798E1,-8.434699476E-2,1.208375469E-1,9.791430473E0,9.792539346E0
2.024878147E1,-1.034895778E-1,1.256231815E-1,9.805787086E0,9.807137792E0
2.025124496E1,-8.913264424E-2,1.160518974E-1,9.805787086E0,9.806878864E0
2.025370845E1,-9.870393574E-2,1.351944804E-1,9.786644936E0,9.788076374E0
2.025617200E1,-9.391828626E-2,1.304088384E-1,9.791430473E0,9.792749247E0
2.025863549E1,-9.870393574E-2,1.549352705E-1,9.805787086E0,9.807507726E0
2.026109897E1,-8.434699476E-2,1.208375469E-1,9.805787086E0,9.806894336E0
2.026356246E1,-9.391828626E-2,1.208375469E-1,9.805787086E0,9.806981327E0
2.026602595E1,-9.391828626E-2,1.256231815E-1,9.786644936E0,9.787901763E0
2.026848944E1,-8.913264424E-2,1.160518974E-1,9.796216011E0,9.797308855E0
2.027095298E1,-7.956135273E-2,1.351944804E-1,9.796216011E0,9.797471903E0
2.027341647E1,-8.434699476E-2,1.304088384E-1,9.805787086E0,9.807016940E0
2.027587996E1,-1.082752272E-1,1.351944804E-1,9.805787086E0,9.807316731E0
2.027834345E1,-9.870393574E-2,1.160518974E-1,9.791430473E0,9.792615648E0
2.028080694E1,-9.391828626E-2,1.208375469E-1,9.777072906E0,9.778270654E0
2.028327043E1,-9.870393574E-2,1.304088384E-1,9.805787086E0,9.807150928E0
